T,current_km,best_km
97.9240040038,-8915199.19918,-8915760.68956
97.826128921,-8916130.46046,-8916164.73159
97.7283516644,-8915243.91881,-8916295.683
97.6306721362,-8915748.42367,-8916295.683
97.5330902388,-8915221.28147,-8916295.683
97.4356058745,-8915059.39954,-8916295.683
97.3382189459,-8914589.8658,-8916295.683
97.2409293555,-8914825.42558,-8916295.683
97.1437370061,-8915059.43248,-8916295.683
97.0466418006,-8915122.1695,-8916295.683
96.9496436417,-8915822.99065,-8916295.683
96.8527424325,-8916270.36381,-8916336.66741
96.7559380761,-8916853.05828,-8916853.05828
96.6592304757,-8918550.98889,-8918550.98889
96.5626195346,-8919619.27439,-8919862.51176
96.4661051562,-8919573.41959,-8920188.63268
96.3696872439,-8919012.31408,-8920188.63268
96.2733657014,-8919359.43489,-8920188.63268
96.1771404323,-8919820.19096,-8920188.63268
96.0810113404,-8920534.13886,-8921244.80204
95.9849783296,-8921260.19472,-8921656.31218
95.8890413038,-8922008.21902,-8922260.53172
95.7932001671,-8920998.91315,-8922260.53172
95.6974548237,-8921235.90235,-8922260.53172
95.6018051777,-8921277.20152,-8922260.53172
95.5062511336,-8921659.57399,-8922260.53172
95.4107925959,-8921976.98087,-8922437.1447
95.315429469,-8921891.65286,-8922437.1447
95.2201616575,-8922477.21741,-8922477.21741
95.1249890663,-8923095.38037,-8923553.67293
95.0299116001,-8923156.04765,-8923553.67293
94.9349291639,-8924071.03259,-8924071.03259
94.8400416627,-8924647.45598,-8924741.03825
94.7452490016,-8924933.69802,-8925427.46787
94.6505510858,-8927273.33165,-8927477.62517
94.5559478206,-8927749.83376,-8927792.92817
94.4614391114,-8927288.07005,-8927879.84378
94.3670248636,-8927026.55792,-8927879.84378
94.272704983,-8926738.96803,-8927879.84378
94.1784793751,-8925987.49674,-8927879.84378
94.0843479458,-8928188.59518,-8928535.58447
93.9903106008,-8927793.39996,-8928535.58447
93.8963672463,-8928310.51367,-8928535.58447
93.8025177881,-8928846.15763,-8929260.837
93.7087621325,-8929441.97154,-8929588.69581
93.6151001858,-8931085.76981,-8931085.76981
93.5215318542,-8933277.27856,-8933318.92716
93.4280570442,-8933187.34886,-8933822.36379
93.3346756622,-8933987.05082,-8933987.05082
93.2413876151,-8934587.33425,-8934829.97934
93.1481928093,-8935541.64352,-8935541.64352
93.0550911518,-8935871.53358,-8936243.56371
92.9620825495,-8935870.00303,-8936446.23445
92.8691669093,-8936563.16883,-8936622.93235
92.7763441383,-8937063.39077,-8937223.76536
92.6836141437,-8936994.82883,-8937476.76917
92.5909768328,-8937466.16205,-8937476.76917
92.4984321129,-8940097.55875,-8940333.04098
92.4059798915,-8940348.70859,-8940504.7292
92.3136200761,-8942670.01236,-8942811.37033
92.2213525744,-8944978.49451,-8945011.11019
92.1291772941,-8945283.04803,-8945604.43345
92.0370941431,-8946218.23494,-8946281.0009
91.9451030292,-8947546.28484,-8948138.51631
91.8532038604,-8947683.36339,-8948138.51631
91.7613965449,-8948871.25399,-8948876.29513
91.6696809909,-8949993.36961,-8949993.36961
91.5780571066,-8950598.34125,-8950781.96614
91.4865248004,-8950549.31537,-8951063.74865
91.3950839807,-8950254.82347,-8951063.74865
91.3037345563,-8950602.23032,-8951063.74865
91.2124764356,-8950327.06076,-8951063.74865
91.1213095274,-8950418.79913,-8951063.74865
91.0302337406,-8950325.84523,-8951063.74865
90.9392489841,-8950913.73959,-8951063.74865
90.8483551668,-8952554.02707,-8952554.02707
90.757552198,-8953971.22588,-8954058.3132
90.6668399868,-8954184.08022,-8954193.70464
90.5762184425,-8954838.03907,-8955217.07937
90.4856874745,-8955323.49007,-8955542.85967
90.3952469922,-8955305.22664,-8955542.85967
90.3048969052,-8955223.14131,-8955727.25692
90.2146371231,-8954595.82804,-8955727.25692
90.1244675558,-8954601.23654,-8955727.25692
90.0343881129,-8955149.47234,-8955727.25692
89.9443987045,-8955320.44956,-8956211.46016
89.8544992406,-8956233.6716,-8956315.79107
89.7646896312,-8956103.23444,-8956407.69023
89.6749697865,-8956098.16489,-8956407.69023
89.5853396169,-8955954.73293,-8956465.13968
89.4957990327,-8955984.77703,-8956465.13968
89.4063479443,-8956885.09434,-8956889.29901
89.3169862623,-8957196.69464,-8957395.84741
89.2277138973,-8959257.74485,-8959257.74485
89.1385307601,-8961218.26575,-8961218.26575
89.0494367615,-8962121.24129,-8962350.63504
88.9604318124,-8962330.90978,-8962350.63504
88.8715158238,-8963151.6344,-8963151.6344
88.7826887067,-8963437.38629,-8963608.30519
88.6939503724,-8964392.39397,-8964443.54684
88.6053007321,-8964182.38516,-8964443.54684
88.5167396971,-8963823.28479,-8964443.54684
88.428267179,-8966027.85628,-8966027.85628
88.3398830891,-8966164.50248,-8966393.16387
88.2515873392,-8966558.0952,-8967096.41266
88.1633798409,-8966992.05169,-8967096.41266
88.075260506,-8966704.58964,-8967243.23257
87.9872292465,-8967677.60612,-8967701.1075
87.8992859742,-8967180.3682,-8967754.3531
87.8114306013,-8967815.79823,-8968159.98599
87.7236630399,-8967839.26749,-8968159.98599
87.6359832021,-8969172.8768,-8969383.14339
87.5483910004,-8970025.89879,-8970086.98309
87.4608863472,-8970986.85386,-8970990.61922
87.3734691549,-8971779.43265,-8971899.39983
87.2861393361,-8970446.44997,-8971899.39983
87.1988968035,-8970767.94908,-8971899.39983
87.1117414698,-8972434.08303,-8972434.08303
87.024673248,-8973321.65911,-8973321.65911
86.9376920508,-8974426.50607,-8974537.43521
86.8507977914,-8975571.4835,-8975571.4835
86.7639903829,-8976800.26118,-8976813.38124
86.6772697384,-8977049.51822,-8977148.00758
86.5906357712,-8977465.23006,-8978029.62705
86.5040883947,-8977337.48969,-8978029.62705
86.4176275223,-8977307.91102,-8978029.62705
86.3312530676,-8977731.28801,-8978070.50615
86.2449649443,-8978870.00929,-8978870.00929
86.1587630659,-8979662.28132,-8979674.90297
86.0726473464,-8979632.24158,-8979800.61319
85.9866176995,-8979528.25596,-8979800.61319
85.9006740393,-8980352.22298,-8980352.22298
85.8148162798,-8979711.22439,-8980365.50493
85.7290443353,-8980756.62841,-8980795.74961
85.6433581198,-8981114.79267,-8981234.29124
85.5577575477,-8981636.07413,-8982089.53002
85.4722425334,-8984917.64876,-8984994.82468
85.3868129914,-8984743.84948,-8985139.19195
85.3014688362,-8984791.4762,-8985504.57136
85.2162099826,-8985210.54369,-8985504.57136
85.1310363453,-8986532.81689,-8986635.51282
85.045947839,-8986672.43821,-8987174.30962
84.9609443787,-8987357.51429,-8988007.8209
84.8760258795,-8987470.12307,-8988007.8209
84.7911922563,-8988043.94255,-8988066.70837
84.7064434243,-8987988.09417,-8988767.98273
84.6217792988,-8988569.13063,-8988933.65167
84.5371997952,-8988510.63021,-8989127.73422
84.4527048288,-8989102.74275,-8989331.54105
84.3682943152,-8988915.83957,-8989773.16355
84.2839681699,-8989862.89699,-8989995.60993
84.1997263086,-8989948.44867,-8990300.66169
84.1155686471,-8990909.25659,-8990909.25659
84.0314951013,-8991270.98251,-8991512.06958
83.9475055869,-8991672.19269,-8991672.19269
83.8636000201,-8992022.70537,-8992337.75548
83.779778317,-8991895.46902,-8992337.75548
83.6960403937,-8991636.69375,-8992337.75548
83.6123861665,-8993520.3863,-8993520.3863
83.5288155517,-8994251.27538,-8995015.61829
83.4453284658,-8994187.24776,-8995015.61829
83.3619248252,-8994786.51774,-8995015.61829
